id,dc_num,cc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,dateofbirth_year,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division
102942,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-30,10,5,5,5,NA,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2019-10-31,2019-10-06,1,1953,65,1,8,1,3,1,0,0,0,4,86600,1,550000,345000,50000,1000,4.0002899169921875,5
100212,1,1,0,0,0,1,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,0,2,NA,9,NA,NA,NA,NA,NA,NA,NA,7,4,4,1,1,4,4,4,4,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,5,5,5,1,1,0,2000,0,0,0,0,0,0,2000,0,35,4000,20000,0,24035,0,2,0,0,1,1,1,0,2019-10-23,2019-09-20,1,1961,58,1,13,0,NA,1,0,0,0,2,120000,1,400000,200000,0,60000,0.45947232842445374,5
103500,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,8,1,8,13,1,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-26,8,8,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,0,NA,2019-10-03,0,1988,30,3,5,1,5,1,0,0,0,1,0,0,NA,NA,0,0,4.000019550323486,5
100435,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,5,5,5,NA,0,0,0,0,0,0,0,0,500,500,2,0,0,0,2,0,2,1,0,1,0,0,0,2019-11-03,2019-09-19,1,1961,58,6,12,0,NA,1,0,0,0,NA,20,0,NA,NA,1000,0,0.3105453550815582,5
102153,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,1,1,1,1,3,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-22,6,14,6,10,NA,0,1000,0,0,0,1000,0,0,2000,0,0,1000,1000,0,2000,0,2,0,0,1,0,1,0,2019-10-28,2019-10-11,0,1964,55,1,11,1,4,0,1,0,0,2,25000,1,400000,0,80000,1000,0.8285547494888306,5
101953,NA,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,4,1,4,4,4,4,4,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,13,5,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-10-04,2019-09-18,1,1961,57,3,10,0,NA,0,1,0,0,3,0,0,NA,NA,37000,0,1.0291471481323242,5
104219,1,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,NA,NA,4,NA,NA,NA,NA,NA,NA,4,3,4,3,1,4,4,3,3,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2019-09-27,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,500,NA,500,NA,0,0,0,0,0,NA,1,0,1,0,0,0,0,2019-10-11,2019-09-20,0,1955,63,4,9,1,3,1,0,0,0,1,30000,0,NA,NA,380000,140000,3.6593403816223145,5
100796,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,3,3,NA,3,NA,NA,NA,NA,NA,7,11,4,3,7,1,4,3,4,3,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-31,15,15,16,7,14,2,75,0,10,0,15,23,0,150,25,124,2000,0,0,2124,0,2,0,0,0,0,0,0,2019-11-07,2019-09-19,1,1973,46,1,13,0,NA,0,1,0,0,4,45000,1,250000,229000,250000,43000,0.9504199624061584,5
104937,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,2,3,2,1,1,NA,NA,1,1,0,NA,NA,0,0,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,5,5,5,8,7,NA,1000,0,0,0,1000,0,0,2000,0,0,1000,1000,0,2000,0,2,0,0,1,1,1,0,2019-10-18,2019-10-14,1,1975,44,1,15,0,NA,1,0,0,0,2,315000,1,390000,280000,350000,25000,0.5005249381065369,5
104511,1,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,4,4,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,13,1,1,1,4,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2019-10-18,2019-09-20,0,1982,37,2,12,0,NA,0,1,0,0,1,35000,0,NA,NA,5000,14000,1.0749088525772095,5
101574,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,1,4,4,4,4,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-10-25,5,5,16,5,4,0,1000,0,0,0,0,0,0,1000,0,0,0,374,0,374,0,2,0,0,1,0,0,0,2019-12-13,2019-09-21,0,1964,55,1,13,0,NA,0,1,0,0,5,80000,0,NA,NA,0,160000,1.6401944160461426,5
100799,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,4,1,1,1,4,4,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-10,13,10,14,12,12,0,500,0,1500,0,0,0,0,2000,0,0,670,0,0,670,0,3,0,1,1,0,0,0,2019-10-24,2019-09-20,0,1972,46,3,11,0,NA,0,1,0,0,2,100000,0,NA,NA,60000,45000,1.6789072751998901,5
102450,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,11,7,3,1,1,4,3,3,3,3,1,6,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-20,5,5,5,5,12,1000,0,0,0,0,1000,0,0,2000,0,1000,1000,2500,0,4500,0,2,1,0,1,0,1,0,2019-10-18,2019-09-20,1,1967,52,1,13,1,5,1,0,0,0,3,190000,1,600000,320000,150000,7500,3.277970552444458,5
104153,2,2,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,3,4,6,4,6,4,4,4,4,4,4,1,1,NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-10-15,5,5,3,5,4,0,0,0,2000,0,0,0,0,2000,0,250,450,3200,0,3900,0,1,0,0,1,0,1,0,2019-10-30,2019-10-21,0,1973,46,1,10,0,NA,0,1,0,0,3,NA,1,NA,NA,NA,NA,2.7096636295318604,5
104563,1,2,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,4,4,NA,NA,NA,NA,NA,6,7,3,1,1,3,3,3,3,3,1,5,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-09-11,5,5,13,5,12,0,0,0,0,0,2000,0,0,2000,0,170,3535,12000,0,15705,0,1,0,0,1,1,1,0,2019-11-13,2019-09-27,0,1940,79,5,13,0,NA,1,0,0,0,2,65000,1,200000,0,35000,0,0.8617298603057861,5
104338,NA,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,5,5,5,4,20,0,0,0,0,0,0,36,200,0,0,0,0,0,0,144,1,0,0,0,0,0,0,NA,2019-09-24,1,1986,33,6,12,0,NA,0,1,0,0,NA,1200,1,0,0,0,0,4.001056671142578,5
104587,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-11,1,5,1,5,12,0,0,0,0,0,2000,0,0,2000,0,1000,0,4764,0,5764,0,3,0,0,0,1,1,0,2019-10-18,2019-09-19,1,1970,49,4,13,0,NA,0,1,1,0,1,95000,1,300000,0,0,2000,1.2206804752349854,5
103343,1,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,4,3,4,3,1,4,4,4,4,3,6,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-09,5,13,5,12,12,0,0,0,0,0,2000,0,0,2000,0,0,0,3000,0,3000,0,2,0,1,0,1,0,0,2019-11-01,2019-09-25,1,1949,70,1,13,0,NA,1,0,0,0,2,90000,1,250000,100000,0,50000,0.3935216963291168,5
104120,2,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,NA,NA,NA,NA,NA,4,NA,NA,7,4,7,4,7,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-10,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2019-10-24,2019-10-12,0,1984,35,1,10,0,NA,0,1,0,0,4,40000,1,1190,0,0,1200,1.8629425764083862,5
105087,1,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,4,4,3,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-25,10,10,5,1,8,0,200,0,300,0,0,0,0,500,0,0,200,0,0,200,0,3,0,1,0,0,1,0,2019-10-23,2019-09-20,0,1936,83,5,9,0,NA,1,0,0,0,2,32000,1,95000,20000,10000,550,1.6217076778411865,5
105148,NA,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,4,5,NA,NA,NA,NA,NA,2,3,3,1,1,1,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-25,10,13,14,5,12,0,0,0,0,0,2000,0,0,2000,0,500,0,10000,0,10500,0,2,1,0,1,1,1,0,2019-10-23,2019-09-19,0,1956,63,4,10,0,NA,1,0,0,0,1,50000,1,16000,75000,225000,100000,0.6250105500221252,5
104077,1,0,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,4,NA,4,NA,NA,NA,NA,2,3,1,4,1,1,1,1,4,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-15,3,1,16,14,12,0,2000,0,0,0,0,0,0,2000,0,131,5943,360,0,6434,0,3,0,1,1,1,0,0,2019-11-13,2019-10-27,1,1954,65,1,5,0,NA,1,0,0,0,2,47000,1,46000,0,44000,25000,1.1969891786575317,5
101787,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,2,1,3,3,3,3,10,3,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-11,5,5,5,9,4,0,1000,0,0,0,1000,0,0,2000,0,200,2000,3000,0,5200,0,2,0,1,1,1,1,0,2019-11-08,2019-09-28,0,1964,55,4,9,0,NA,1,0,0,0,2,45000,1,140000,39000,20000,12000,1.5744894742965698,5
103706,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,6,4,2,4,1,4,4,4,2,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-01,5,5,11,5,NA,0,700,0,400,0,900,0,0,2000,0,30,710,910,0,1650,0,2,0,0,0,0,0,0,2019-10-16,2019-09-25,0,1939,79,5,10,0,NA,1,0,0,0,NA,21000,1,160000,80000,5000,0,0.5832074284553528,6
103473,1,2,0,0,0,0,1,1,0,NA,NA,0,NA,0,1,1,0,0,0,0,1,NA,NA,NA,4,9,NA,NA,NA,NA,4,7,3,3,4,1,1,1,2,3,3,2,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,15,5,5,5,10,0,500,0,0,0,0,0,0,500,0,0,500,0,0,500,0,NA,NA,NA,NA,NA,NA,NA,2019-11-29,2019-10-05,1,1950,68,1,9,0,NA,1,0,0,0,2,2200,1,138000,0,23000,3000,3.3944742679595947,5
102647,NA,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,7,3,3,2,3,3,3,3,3,3,1,2,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,5,12,13,9,11,0,0,0,2000,0,0,0,0,2000,0,28,500,1000,71,1599,0,2,0,0,0,1,0,0,2019-10-09,2019-09-22,0,1945,73,5,14,0,NA,1,0,0,0,1,50000,1,130000,64000,60000,40000,0.8164171576499939,5
101990,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,1,3,3,3,3,3,3,6,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-18,12,5,13,3,11,0,0,0,2000,0,0,0,0,2000,0,320,0,2000,0,2320,0,2,0,0,0,0,0,0,2019-11-01,2019-09-19,0,1968,50,4,13,0,NA,1,0,0,0,2,50500,1,135000,80000,0,500,0.5264678597450256,5
103293,1,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,4,4,4,4,4,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,5,1,5,1,4,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,1,0,0,0,1,0,0,2019-11-01,2019-09-20,1,1992,26,6,11,0,NA,0,0,1,0,1,99000,0,NA,NA,30000,80000,4.001260280609131,8
103824,1,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,6,4,2,1,1,4,4,4,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-29,5,10,5,14,4,0,0,0,0,0,0,0,100,100,0,0,250,5,0,255,0,2,0,1,0,1,0,0,2019-10-16,2019-09-21,0,1950,69,1,9,0,NA,1,0,0,0,2,54000,1,290000,200000,70000,9000,2.71343994140625,6
105026,1,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,1,0,0,0,NA,4,NA,4,NA,NA,4,NA,NA,NA,2,7,4,1,1,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,3,5,1,1,4,0,0,0,0,0,2000,0,0,2000,0,1000,1000,5000,200,7200,0,2,1,1,1,1,0,0,2019-11-01,2019-09-18,1,1934,85,5,10,0,NA,0,1,0,0,2,54000,1,60000,5000,20000,6000,1.257832407951355,6
104675,0,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,4,NA,NA,NA,NA,7,3,6,3,2,1,3,3,3,3,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-05,12,5,13,9,4,0,0,0,0,0,2000,0,0,2000,0,150,2400,24000,0,26550,0,2,0,0,0,1,1,0,2019-10-18,2019-09-21,1,1942,77,1,14,0,NA,1,0,0,0,2,200000,1,450000,90000,2500000,0,0.666992723941803,6
103331,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,9,NA,4,6,4,3,4,4,4,4,3,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,15,5,14,5,4,0,400,0,400,0,0,0,200,1000,0,0,510,75,0,585,0,1,1,1,1,0,1,0,2019-10-11,2019-10-03,0,1973,46,1,10,0,NA,1,0,0,0,3,98000,1,165000,79000,20000,48000,0.8397902250289917,6
104535,NA,2,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,9,NA,NA,NA,NA,6,3,6,3,1,3,3,3,3,3,3,3,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-30,12,5,13,1,11,0,0,0,2000,0,0,0,0,2000,0,0,0,5000,0,5000,0,2,0,0,0,1,0,1,2019-10-17,2019-10-08,0,1942,77,1,10,0,NA,1,0,0,0,2,97200,1,189500,0,52000,0,0.8417393565177917,5
102764,2,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,11,7,4,3,4,4,4,4,4,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-09-30,15,5,5,5,12,0,0,0,0,0,2000,0,0,2000,0,0,1500,20000,0,21500,0,1,0,1,1,1,0,0,2019-10-16,2019-09-21,1,1954,65,1,11,0,NA,1,0,0,0,2,75000,1,180000,160000,30000,7000,0.6990494132041931,6
104859,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,4,7,2,3,2,1,3,3,3,3,3,5,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-23,5,1,14,1,12,200,1800,0,0,0,0,0,0,2000,0,200,2000,0,0,2200,0,1,0,0,1,0,0,0,2019-11-04,2019-09-19,1,1950,68,1,15,0,NA,1,0,0,0,2,80000,1,400000,0,1200000,0,0.46564188599586487,6
101362,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,1,4,4,4,4,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-17,1,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,2019-09-19,0,1959,59,4,9,0,NA,0,1,0,0,1,2400,1,35000,0,1000,90,2.9283008575439453,6
102039,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,1,1,1,4,4,4,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-11,5,3,16,1,4,1000,0,0,0,0,500,0,500,2000,0,500,200,1000,0,1700,0,2,0,0,0,0,1,0,2019-10-25,2019-09-24,1,1967,52,1,13,0,NA,1,0,0,0,4,150000,1,349000,120000,50000,50000,1.4561147689819336,6
100468,NA,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,1,3,3,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,15,16,14,NA,0,100,0,0,0,0,0,0,100,0,49,3200,0,0,3249,0,2,0,1,0,0,0,0,NA,2019-09-19,0,1958,60,4,12,0,NA,1,0,0,0,2,39000,0,NA,NA,6000,4000,0.5928142666816711,6
104839,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,3,4,4,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-18,5,5,5,5,4,0,500,0,0,0,1500,0,0,2000,0,0,500,9002,0,9502,0,1,1,0,0,1,0,0,2019-11-01,2019-09-21,0,1983,35,1,14,0,NA,1,0,0,0,3,80000,1,110000,70000,50000,30000,0.6439445614814758,6
